622,Irina Alekseyevna Abysova,F,175,56
623,Srr Acar,M,170,78
624,E. Doan Acarbay,M,NA,NA
625,Alain Acart,M,175,67
626,Andreea Roxana Acatrinei,F,150,40
627,Jacques Accambray,M,194,125
628,William Accambray,M,194,104
629,Anna Accensi Abella,F,NA,NA
630,Ezio Acchini,M,NA,NA
631,Mario Acchini,M,NA,NA
632,Martina Accola,F,170,62
633,Paul Accola,M,176,82
634,Alfredo Accorsi,M,NA,NA
635,Enrique Accorsi Teuthorn,M,NA,NA
636,Eusebio Acea Colarte,M,190,95
637,Raidel Acea Morales,M,NA,NA
638,Domingo Gmez-Acedo Villanueva,M,NA,NA
639,Carmen Acedo Jorge,F,NA,NA
640,Jos Aceituno,M,167,58
641,Ervin S. Acel,M,NA,NA
642,Marco Acerbi,M,190,74
643,Claudia Acerenza Marez,F,160,55
644,Elmer ngel Acevedo,M,NA,NA
645,Anibl Santiago Acevedo,M,176,67
646,Eyne Acevedo Tabares,M,NA,67
647,Fabio Acevedo,M,171,70
648,Fernando Acevedo Portugues,M,175,65
649,Javier Carlos Acevedo,M,182,68
650,Jos Eduardo Acevedo Herrera,M,179,65
651,Nicole Jocelin Acevedo Tangarife,F,166,70
652,Sharon Evelin Acevedo Tangarife,F,170,61
653,Daniel Aceves Villagrn,M,158,52
654,Roberto Aceves Villagrn,M,165,64
655,David Laurence Acfield,M,178,73
656,Mohamed Ali Acha-Cheloi,M,165,68
657,Jaouad Achab,M,175,64
658,Mustapha Achab,M,NA,NA
659,Karem Faride Achach Ramrez,F,169,60
660,Emilio Achacoso,M,178,78
661,Loreto Achaerandio Snchez-Marn,F,164,50
662,Sharath Kamal Achanta,M,186,85
663,Kieron Robert Achara,M,208,110
664,Gilbert Achard-Picard,M,NA,NA
665,Aziz Acharki,M,180,68
666,"Benjamin ""Ben"" Acheampong",M,161,62
667,Gemma Acheampong,F,163,54
668,Joachim Yaw Acheampong,M,181,73
669,Alfred Achermann,M,176,75
670,Ghassan Achi,M,168,60
671,Wilson Achia,M,167,52
672,Abdel Hak Achik,M,165,54
673,Mohamed Abdelhak Achik,M,174,57
674,"Onochie Lawrence ""Larry"" Achike",M,188,75
675,Gaston Achille,M,NA,NA
676,Georges Achille-Fould,F,NA,NA
677,"Jacob Hendrik ""Jack"" Achilles",M,182,98
678,Ioan Valeriu Achiriloaie,M,183,87
679,Rita Nikolayevna Achkina,F,168,63
680,Janet Achola,F,167,52
681,Julius Achon,M,168,55
682,Natalie Chioma Achonwa,F,190,86
683,Ahmed Mohamed Achouche,M,191,110
684,Dallal Merwa Achour,F,176,45
685,Khaled Achour,M,177,82
686,Haykel Al-Achouri,M,184,84
687,Said Achtar,M,NA,NA
688,Roger Achten,M,171,62
689,Chantal Achterberg,F,172,72
690,Assumpta Achuo-Bei,F,159,55
691,"James Dudley ""Jim"" Achurch",M,NA,NA
692,Gabriel Achy Assi,M,166,61
693,Oliver M. Acii,F,167,55
694,Ricardo Augusto Amaral Acioly,M,179,78
695,Charles Acke,M,NA,NA
696,Fausto Alesio Acke (Padovini-),M,NA,NA
697,Paul Douglas Ackerley,M,179,68
698,"Charles Edwin ""Charley"" Ackerly",M,NA,NA
699,"Nathaniel Leedom ""Nate"" Ackerman",M,173,74
700,Georg Ackermann,M,191,75
701,Ronny Ackermann,M,184,69
702,"Marianne ""Marjan"" Ackermans-Thomas",F,180,70
703,Dsir Antoine Acket,M,NA,NA
704,Donat Acklin,M,190,99
705,Guido Acklin,M,200,104
706,Urban Acman,M,180,83
707,Alberto Enrique Acosta Palma,M,NA,NA
708,Asuncin Acosta Galano,F,169,52
709,Bryan Josu Acosta Ramos,M,175,74
710,Carlos Acosta,M,NA,NA
711,Hctor H. Acosta,M,180,81
712,Jos Eugenio Acosta,M,173,73
713,Juan Acosta Umazabal,M,NA,NA
714,Julio Csar Acosta Gonzlez,M,160,62
715,Lautaro Germn Acosta,M,168,72
716,Leopoldo Acosta,M,185,61
717,Luis Angel Acosta,M,180,73
718,Luz Mercedes Acosta Valdez,F,164,63
719,Marcelo Alberto Acosta Jimnez,M,NA,NA
720,Mara Jos Acosta Acosta,F,172,69
721,Mariano Acosta,M,NA,NA
722,Osmay Acosta Duarte,M,188,91
723,Pedro Javier Acosta Snchez,M,188,78
724,Roslandy del Valle Acosta Alvarado,F,190,62
725,Tanya Acosta,F,182,70
726,Martn Ral Acosta y Lara Daz,M,NA,NA
727,George Wilson Acquaah,M,NA,NA
728,Robert Acquafresca,M,184,70
729,Edward Acquah,M,188,82
730,Oliver Acquah,M,177,82
731,"Samuel ""Sam"" Acquah",M,178,72
732,Ilona cs (-Zimmermann),F,NA,NA
733,Otto Mnsted Acthon,M,NA,NA
734,"Benjamin Maxwell ""Ben"" Acton",M,NA,NA
735,Brigitte Acton (-Smith),F,168,63
736,"Amelia Lynn ""Amy"" Acuff (-Harvey)",F,188,66
737,Crox Ernesto Acua Rodrguez,M,192,89
738,Jorge Acua,M,173,50
739,"ngel ""Mudo"" Acua Lizana",M,NA,NA
740,Ricardo Acua,M,NA,NA
741,Roberto Acua,M,208,109
742,Arslanbek Aylow,M,177,75
743,Jzsef Aczl (-Eisenhoffer),M,NA,NA
744,Kazimierz Piotr Adach,M,162,60
745,Goro Adachi,M,156,56
746,Kiyoshi Adachi,M,179,60
747,Mariko Adachi,F,162,51
748,Miho Adachi,F,165,58
749,Seiya Adachi,M,172,67
750,Takumi Adachi,M,168,67
751,Yumi Adachi,F,160,NA
752,Yurie Adachi,F,156,51
753,Craig Robert Adair,M,187,81
754,Ali Enver Adakan,M,186,100
755,Adalberto Pereira da Silva,M,189,105
756,Adam,M,NA,NA
757,Ahmed Adam,M,162,60
758,Constantin Adam,M,202,105
759,Gal Adam,M,190,80
760,"Gordon Belgum ""Gordy"" Adam",M,NA,NA
761,Herman Adam Negrete,M,180,71
762,Idrissa Adam,M,178,79
763,Jean-Paul Adam,M,NA,NA
764,Ji Adam,M,187,83
765,"Johannes ""Johann"" Adam",M,NA,NA
766,Joseph Adam,M,172,70
767,Leonie Adam,F,162,54
768,Marcus Adam,M,182,82
769,Marianne Adam,F,183,85
770,"Michael B. ""Mike"" Adam",M,175,95
771,Moustafa Adam,M,173,71
772,"Nicolas Dominique ""Nic"" Adam",M,NA,NA
773,Otto Adam,M,NA,NA
774,Paul Adam,M,NA,NA
775,Pierre Louis Eugne Adam,M,NA,NA
776,Sndor dm,M,NA,NA
777,Shuaib Adam,M,175,80
778,Tony Adam,M,169,61
779,Ahmed Adam Salah,M,154,64
780,Samba Adama,M,175,82
781,Stefan Adamczak,M,175,73
782,Matthias Adamczewski,M,187,77
783,Dariusz Adamczuk,M,179,78
784,Adam Eucharyst Adamczyk,M,173,80
785,Edward Adamczyk,M,190,83
786,Lubo Adamec,M,184,77
787,Petr Adamec,M,187,87
788,Mara Teresa Adames,F,160,52
789,Luigi Adami,M,NA,NA
790,Jina Adamikov-Pelcov,F,173,62
791,Panagiotis Adamidis,M,NA,NA
792,Janusz Andrzej Adamiec,M,176,74
793,Tomasz Adamiec,M,171,69.5
794,"Sabine Heidrun Adamik (Picken-, -Bothe)",F,172,68
795,Zoltn Adamik,M,175,71
796,Pirouz Adamiyat,M,190,80
797,Nafissatou Moussa Adamou,F,172,72
798,Georgi Mirchev Adamov,M,173,64
799,Tatyana Pavlovna Adamovich,F,163,54
800,Tadeusz Ralf Adamowski,M,177,70
801,Anne Wilma Adams (-King),F,165,54
802,Antoine Xavier Adams,M,180,79
803,April Jane Adams,F,NA,NA
804,"Bartlett S. ""Bart"" Adams",M,NA,NA
805,"Benjamin Willard ""Ben"" Adams",M,188,78
806,"Robert ""Bob"" Adams",M,NA,NA
807,Brian Adams,M,183,67
808,Bridget Shirley Adams (-Bengough),F,NA,NA
809,Natalie Cammile Adams (-Brannan),F,173,65
810,David Dixie Adams,M,188,79
811,Edgar Holmes Adams,M,NA,NA
812,Edward Adams,M,NA,NA
813,"Francis ""Frank"" Adams",M,169,68
814,"Frederick Thomas ""Fred"" Adams",M,NA,NA
815,"Gerard ""Gerry"" Adams",M,177,70
816,Harry Lester Adams,M,NA,NA
817,John E. Adams,M,178,95
818,"Judith C. ""Judi"" Adams",F,NA,NA
819,Keith Adams,M,167,75
820,Lennox Adams,M,NA,NA
821,Liam Adams,M,178,64
822,Luke Kendall Adams,M,189,70
823,Lynda Riley Adams (-Hunt),F,NA,NA
824,Lyukman Rasakovich Adams,M,194,87
825,Mareike Adams,F,174,73
826,Maureen Adams,F,169,68
827,"Morgan Orlando Adams, Jr.",M,NA,NA
828,Adrian Neil Adams,M,178,78
829,Nelson Luis Adams,M,NA,81
830,Nicola Virginia Adams,F,164,51
831,Odalys Adams Castillo,F,171,59
832,Paul Adams,M,185,98
833,"Phillip Maxwell ""Phil"" Adams",M,163,93
834,Platt Adams,M,188,78
835,Rachael Alexis Adams,F,188,81
836,Ralph Andrew Adams,M,170,56
837,Robert P. Adams,M,188,85
838,"Victoria ""Vicki"" Adams",F,164,69
839,Walter Adams,M,172,67
840,Wayman Elbridge Adams,M,NA,NA
841,William T. Adams,M,NA,NA
842,"William Edward ""Willie"" Adams",M,198,93
843,"Birgitta Ann-Agnes ""Bride"" Adams-Ray",F,NA,NA
844,Valerie Kasanita Adams-Vili (-Price),F,193,120
845,Morten Gundro Adamsen,M,181,84
846,Antoni Adamski,M,179,74
847,Filip Kamil Adamski,M,189,87
848,Herbert Adamski,M,NA,NA
849,Jerzy Adamski,M,171,58
850,Tadeusz Adamski,M,NA,NA
851,Per Anders Adamson,M,177,68
852,Derrick Adamson,M,177,72
853,"James Nicholas ""Nick"" Adamson",M,183,74
854,Per Owe Adamson,M,171,65
855,Gsta Napoleon Adamsson,M,NA,NA
856,Charles Adamu,M,170,81
857,Mamudu Adamu,M,NA,NA
858,Dariusz Adamus,M,185,94
859,Jos Carlos Adn Arias,M,166,57
860,Nenita Adan,F,160,49
861,Aboukar Hassan Adani,M,165,59
862,Yasemin Adar,F,180,75
863,Juan Bautista Adarraga Elizarn,M,183,NA
864,Orhan Ada,M,NA,NA
865,"Christopher Thomas ""Chris"" Adcock",M,183,80
866,"Frances ""Fran"" Adcock",F,178,72
867,"  Gabrielle Marie ""Gabby"" Adcock (White-)",F,167,NA
868,"William Arthur ""Bill"" Adcocks",M,168,55
869,Berkane Lakhdar Adda,M,178,78
870,Elie Adda,M,NA,NA
871,Mehdi Addadi,M,179,70
872,"Edith Addams de Habbelinck (-Lutjens, -Taylor, -Bel Geddes)",F,NA,NA
873,Jenny Marie Beatrice Addams,F,NA,NA
874,Jean Renaud Adde,M,181,70
875,Yannick Adde,M,195,115
876,Hamida Addche,M,164,56
877,Corran Descy Addison,M,170,65
878,Roy Addison,M,177,75
879,"Joseph ""Joe"" Addo",M,182,81
880,Simon Addo,M,180,79
881,Charles Addo-Odametey,M,170,67
882,Eugene Addor,M,NA,NA
883,"Robert Charles ""Bob"" Addy",M,191,76
884,Ebenezer Charles O. Addy,M,178,70
885,James Aryee Addy,M,183,75
886,Jangy McKinley Addy,M,188,88
887,Mercy Addy,F,161,58
888,Winifred Addy,M,NA,NA
889,William Harold Ade,M,NA,NA
890,Peter Adeberg,M,185,75
891,Ulrike Adeberg (-Spielmann),F,170,60
892,James Adede,M,162,92
893,Adegboyega Folaranmi Adedoyin,M,NA,NA
894,Olubayo Adefemi,M,181,82
895,Lawrence Adegbeingbe,M,181,66
896,"Stephen Adebisi Gbadegesin ""Steve"" Adegbite",M,186,77
897,Adewale Adegbusi,M,NA,67
898,Oluwakemi 'Kemi' Adekoya,F,166,63
899,Amos Ojo Adekunle,M,140,48
900,Odunayo Folasade Adekuoroye,F,169,53
901,Carolyn Adel,F,163,52
902,Gun Margareta del (-Nilsson),F,163,52
903,Alberto Adela,M,NA,NA
904,Peter Adelaar,M,213,135
905,Irfan Adelbi,M,185,90
906,"Ayodele ""Dele"" Adeleye",M,190,80
907,Andr Adelheim,M,177,70
908,"Hugh Jean ""Danny"" Adeline",M,NA,NA
909,Antoine Adelisse,M,178,65
910,Beatrice Adelizzi,F,175,67
911,Marcel Louis Ernest Alfred Charles Albert Adelon,M,NA,NA
912,Lambert Adelot,M,NA,NA
913,Abrar Osman Adem,M,168,58
914,Biko Adema,M,177,85
915,Joost Adema,M,202,91
916,Ademir Roque Kaefer,M,179,74
917,Hoche Yaya Aden,M,180,47
918,Ibrahim Mohamed Aden Gedi,M,178,75
919,Jama Awil Aden,M,176,69
920,Jama Mohamed Aden,M,180,68
921,Olapade Charles Adeniken,M,186,78
922,Aminat Oluwafunmilayo Adeniyi,F,165,58
923,Adenzia Aparecida Ferreira da Silva,F,187,65
924,Esau Adenji,M,177,70
925,Margaret Adetutu Adeoye,F,162,65
926,Alfred Ader,M,166,60
927,Berhane Adere Debala,F,170,50
928,Hanns Aderhold,M,NA,NA
929,Nyakisi Adero,F,NA,NA
930,Ademola Adeshina,M,NA,NA
931,Adsio Alves Machado,M,NA,NA
932,Adeoye Adetunji,M,174,71
933,Adevaldo Virglio Netto,M,NA,NA
934,Isiaq Adeyanju,M,162,65
935,Fatai Adeyemo,M,NA,NA
936,Cary Glen Adgate,M,173,74
937,Kamal Bahadur Adhikari,M,163,69
938,David Adiele,M,174,NA
939,Paul Adiga,M,176,74
940,Moriam Seun Adigun,F,153,52
941,Arman Adikyan,M,168,66
942,Haydy Morsy Adil,F,168,58
943,Mirza Adil,M,177,73
944,Adel Mohamed Adili,M,176,65
945,Adilson de Freitas Nascimento,M,195,88
946,Hammed Adio,M,185,63
947,Antonio R. Adipe Marrone,M,NA,NA
948,Ilana Adir (-Kamarshik),F,165,58
949,Evelyn Adiru,F,162,50
950,Badathala Adisekhar,M,NA,53
951,Franck Adisson,M,180,70
952,Adiyasambuu Tsolmon,F,165,65
953,Jikirum Adjaluddin,M,NA,NA
954,"Richard ""Richy""  Adjei",M,190,110
955,Sammi Adjei,M,NA,NA
956,Denos Adjima Beche,M,168,56
957,Christian Donfack Adjoufack,M,175,80
958,Amanda Jo Adkins (-Schneider),F,173,61
959,"Bradley Don ""Brad"" Adkins",M,188,80
960,"Charles ""Chuck"" Adkins",M,NA,NA
961,Derrick Ralph Adkins,M,188,80
962,"Robert Edward ""Bob"" Adlard",M,NA,NA
963,Alan Adler,M,186,80
964,Daniel Adler,M,180,72
965,Egon Adler,M,172,62
966,"Margarete ""Grete"" Adler",F,NA,NA
967,Harry Herchel Adler,M,NA,NA
968,Lena Kristina Adler,F,162,56
969,Uwe Adler,M,182,77
970,Herman Aleksandrovich Adlerberg,M,NA,NA
971,Gregor Nils Henric Adlercreutz,M,NA,NA
972,Nils August Domingo Adlercreutz,M,NA,NA
973,Anna Mrtha Vilhelmina Adlerstrhle (von Oelreich-),F,NA,NA
974,Jonna Eva-Maj Adlerteg,F,153,38
975,Erik William Adlerz,M,NA,NA
976,Mrta Elvira Adlerz (-Hermansson),F,NA,NA
977,Hans Adlhoch,M,177,70
978,"Rebecca ""Becky"" Adlington",F,179,70
979,Katrin Adlkofer,F,177,62
980,Hamdi Adly El-Seoudi Ibrahim,M,194,82
981,Sad Admane,M,174,62
982,Jane Admans,F,165,53
983,Megra Admassou,M,177,65
984,Adriana Johanna Jacoba Admiraal-Meijerink,F,NA,NA
985,Khadour Adnan,M,173,81
986,Mustapha Adnane,M,168,77.5
987,Gadi Ado,M,173,61
988,Adogon,M,NA,NA
989,Christopher Silas Adolf,M,168,59
990,Josef Adolf,M,NA,NA
991,Ruth Adolf,F,165,56
992,Ricardo Adolfo,M,NA,NA
993,Jan Erik Adolfsen,M,NA,NA
994,Karl Tage Herbert Adolfsson,M,182,72
995,Lars Olof Melker Adolfsson,M,183,81
996,ke Ronnie Adolfsson,M,180,77
997,Sune Roland Adolfsson,M,180,74
998,Dainius Adomaitis,M,202,100
999,Svajnas Adomaitis,M,175,55
1000,Daniel Adomako,M,170,69
1001,Lena Annika Adomat,F,162,56
1002,Aurimas Adomaviius,M,204,100
1003,Neil Isaac Adonis,M,182,93
1004,Ador,M,NA,NA
1005,Istvn Adorjn,M,NA,NA
1006,Jnos Adorjn,M,192,83
1007,William Adornado,M,187,77
1008,Jean-Luc Adorno,M,180,64
1009,Omar Adorno,M,160,51
1010,Rubn Adorno Melndez,M,190,91
1011,Barthelmy Adoukonu,M,160,55
1012,Martin Natchaba Adouna,M,167,68
1013,Conrad Adriaenssens,M,NA,NA
1014,J. Adriaenssens,M,NA,NA
1015,Nathan Ghar-Jun Adrian,M,198,100
1016,Vera Adrian,F,168,57
1017,Selvyana Adrian-Sofyan,F,151,52
1018,Adriana Aparecida dos Santos,F,180,61
1019,"Eduardo ""Bto"" Adriana",M,176,120
1020,Sharnol Leonard Adriana,M,185,95
1021,"Adriana ""Adrianinha"" Moiss Pinto",F,170,65
1022,Elisngela Maria Adriano,F,180,96
1023,Attila Adrovicz,M,189,87
1024,Carlos Adsera Puig,M,173,72
1025,Mark J. Adshead,M,173,65
1026,"Fredua Koranteng ""Freddy"" Adu",M,170,66
1027,Carlos Adueza Troll,M,NA,NA
1028,Martha Adusei,F,165,64
1029,Aduuchiin Baatarkh,M,185,82
1030,Serhiy Mykolaiovych Advena,M,190,82
1031,Adyaagiin Jgdernamjil,M,154,52
1032,Viktoriya Adyeva,F,160,55
1033,Erkin Adylbek uulu,M,190,80
1034,Olga Olegovna Adzhigerskaya,F,192,65
1035,Rustam Iwanovych Adzhy,M,175,69
1036,orbergur Aalsteinsson,M,190,90
1037,Silulu A'etonu (-Grey),F,170,59
1038,Urs Aeberhard,M,180,98
1039,Max Aeberli,M,NA,NA
1040,Adolf Aebersold,M,NA,NA
1041,Regula Aebi (-Anliker),F,170,58
1042,David Aebischer,M,186,85
1043,Christian Aebli,M,180,95
1044,Klaus Aeffke,M,189,82
1045,"Carl Bror Emil ""Kalle"" Aejemelaeus (-im)",M,169,NA
1046,Eduard Aellig,M,181,93
1047,Lon Joseph Aelter (-Freddy),M,NA,NA
1048,Hansjrg Aemisegger,M,175,75
1049,"Mechelina Agnes Elisabeth ""Lies"" Aengenendt",F,NA,NA
1050,Jasper Aerents,M,191,86
1051,Luca Aerni,M,177,80
1052,Jean Aerts,M,NA,NA
1053,Katrien Aerts,F,162,51
1054,Mario Aerts,M,182,68
1055,Sara Aerts,F,182,64
1056,Andreas Aeschbach,M,178,67
1057,Marianne Aeschbacher,F,166,50
1058,Marita Aeschbacher,F,173,64
1059,Frdric Charles Aeschlimann,M,NA,NA
1060,Jean-Jacques Aeschlimann,M,186,86
1061,Peter Aeschlimann,M,186,86
1062,Albert Aeschmann,M,NA,74
1063,Oscar Adolf Richard af Strm,M,NA,NA
1064,Paulus Reinhold af Uhr,M,NA,NA
1065,Hamed Afagh Eslamieh,M,188,82
1066,Brian O'Neill Afanador Prez,M,175,68
1067,Nikolay Konstantinovich Afanasyev,M,187,80
1068,Valery Yevgenyevich Afanasyev,M,175,79
1069,Kseniya Dmitriyevna Afanasyeva,F,158,48
1070,Yelena Aleksandrovna Afanasyeva (Vlasova-),F,164,56
1071,Mustapha Afandi,M,175,74
1072,Khairulnizam Mohd Afendy,M,182,70
1073,Abel Aferalign,M,169,54
1074,Jammal-ud-Din Affendi,M,NA,NA
1075,Xavier Affentranger,M,NA,NA
1076,Franois Jacques Affolter,M,186,74
1077,Konrad Affolter,M,187,87
1078,Ahmed Afghan,M,180,82
1079,Alessia Afi Dipol,F,168,58
1080,Ahmed Afifi,M,194,92
1081,Gharib Afifi,M,NA,NA
1082,Shimaa Afifi,F,163,54
1083,Maksim Sergeyevich Afinogenov,M,183,88
1084,Madjid Aflaki Khamesh,M,184,77
1085,Evelina Afoa,F,162,60
1086,"Olabisi ""Bisi"" Afolabi",F,180,62
1087,Vladimir Afonin,M,189,67
1088,Inha Mykolavna Afonina,F,NA,NA
1089,Nuno Miguel Figueiredo Afonso,M,190,85
1090,Paixo Afonso,M,176,80
1091,Marina Anatolyevna Aframeyeva,F,171,62
1092,Felicia Afrsiloaie (-Jitianu),F,178,70
1093,Cecil Sebastian Afrika,M,175,75
1094,Hannah Afriyie,F,165,52
1095,Georgios Afroudakis,M,194,103
1096,Khristos Afroudakis,M,188,88
1097,Mehrdad Afsharian Tarshiz,M,172,69
1098,Ibrahim Afsharpour,M,NA,NA
1099,Mohammad Anwar Afzal,M,NA,NA
1100,Muhammad Afzal,M,169,78
1101,Muhammad Afzal,M,184,69
1102,Muhammad Afzal Manna,M,173,76
1103,Mirza Najib Aga,M,NA,NA
1104,Karim El-Husseini Aga Khan,M,NA,NA
1105,"Timothy Ernest Victor Kwizera ""Tim"" Agaba",M,193,104
1106,Drago Agache,M,175,75
1107,Lavinia Agache (-Carney),F,148,40
1108,Aleksandr Agafonov,M,190,86
1109,Alisa Agafonova,F,171,NA
1110,Alphonsine Agahozo,F,160,50
1111,Victor Okechukwu Agali,M,193,82
1112,Luca Agamennoni,M,187,93
1113,Marina Aganina,F,158,51
1114,Eldijana Dana Aganovi (-Bentsen),F,173,59
1115,Gennady Mikhaylovich Agapov,M,181,76
1116,Francilla Agar (-Schofield),F,170,55
1117,Mark Sidney Andrew Agar,M,NA,NA
1118,"Steven Kirwan ""Steve"" Agar",M,182,72
1119,Arturo Ernesto Agard,M,195,96
1120,Andre Kirk Agassi,M,180,80
1121,Arthure Agathine,M,180,72
1122,Krikor Agathon,M,NA,NA
1123,Rstm Aayev,M,186,96
1124,Vilayt Aayev,M,168,62
1125,Giancarlo Agazzi,M,178,73
1126,Gladstone Agbamu,M,179,74
1127,Leopold Agbazo,M,159,54
1128,Ajayi Agbebaku,M,185,80
1129,Clarisse Agbegnenou,F,164,66
1130,Agberto Correa de Matos,M,193,97
1131,Sonya Agbssi,F,167,66
1132,Komi-Mawussi Agbetoglo,M,NA,NA
1133,Francis Agbo,M,184,66
1134,"Jos V. Agdamag, Jr.",M,163,61
1135,"William Ashby ""Bill"" Agee",M,NA,NA
1136,Iwao Ageishi,M,166,72
1137,Craig John Agena,M,170,66
1138,Ronald Jean-Martin Agnor,M,180,79
1139,Franco Agentho,M,NA,60
1140,Wendy Caroline Ager-Grant,F,163,55
1141,Jesper Agergrd Jensen,M,180,69
1142,Henrik Agersborg,M,NA,NA
1143,Maia Kristiane Agerup,F,172,NA
1144,Ragna Agerup,F,168,NA
1145,Viktor Ivanovich Ageyev,M,184,80
1146,Krishnan Kumar Aggarwal,M,167,55
1147,Neha Aggarwal,F,170,67
1148,Sven Ingvar Agge,M,NA,NA
1149,Harald Agger,M,NA,NA
1150,Khoudir Aggoune,M,175,66
1151,Edward Jeff Aggrey-Fynn,M,180,74
1152,Adalbert Agh,M,186,90
1153,Istvn gh,M,176,82
1154,Norbert gh,M,194,78
1155,Olivr gh,M,187,78
1156,Mamed Aghaev,M,177,84
1157,Julius Aghahowa,M,173,75
1158,Nasser Aghaie,M,160,51
1159,Emanoul B. Aghasi (Agassian-),M,NA,NA
1160,Levon Aghasyan,M,193,75
1161,Joseph Aghoghovbia,M,190,83
1162,Naroa Agirre Kamio,F,177,63
1163,Vladimir Agishev,M,171,70
1164,Joanna Jane Agius,F,170,61
1165,Neil Agius,M,168,65
1166,Umberto Agliorini,M,NA,NA
1167,Marilyn Agliotti,F,172,58
1168,Aurlien Agnan,M,171,62
1169,Benjamin Agnel,M,175,75
1170,Marysette Agnel,F,NA,NA
1171,Yannick Agnel,M,202,90
1172,Robert David Garrick Agnew,M,NA,NA
1173,Claudio Agnisetta,M,165,64
1174,Nemo Agodi,M,NA,NA
1175,Kally Agogo,M,182,82
1176,"Jeffrey Allan ""Jeff"" Agoos",M,175,79
1177,Gregorio Ags Muruzabal,M,NA,NA
1178,Marc Agosta,M,173,60
1179,Meghan Christina Agosta (-Marciano),F,168,67
1180,Pedro Emanuel Costa Agostinho,M,174,64
1181,Dante Agostini,M,173,68
1182,Jorge Agostini Villasana,M,NA,NA
1183,"Michael George Raymond ""Mike"" Agostini",M,171,66
1184,Paul Agostino,M,184,84
1185,"Andrew ""Andy"" Agosto",M,NA,51
1186,"Benjamin Alexandro ""Ben"" Agosto",M,178,75
1187,Imre goston,M,NA,NA
1188,Simon Agoston,M,179,64
1189,Judit goston-Mendelnyi,F,164,62
1190,Carlo Agostoni Faini,M,170,NA
1191,Hernn Marcelo Agote,M,NA,NA
1192,Eduardo Nilton Agra Galvo,M,194,78
1193,Salvador Jos Milhazes Agra,M,168,70
1194,Anna Agrafioti,F,178,76
1195,Seyyit Ahmet Aral,M,168,70
1196,Jess Agramonte Terry,M,191,80
1197,Slim Agrebi,M,NA,NA
1198,Debora Agreiter,F,166,52
1199,Erik Alfred gren,M,NA,NA
1200,Ulrika Maria gren,F,176,74
1201,Renzo Pasquale Zeglio Agresta,M,181,76
1202,Lindy Brigitte Agricole (Leveau-),F,175,70
1203,Christel Agrikola,F,173,66
1204,Georg Agrikola,M,195,89
1205,Georgios Agrimanakis,M,173,64
1206,Ioannis Agrimis,M,NA,NA
1207,Laura Agront Snchez-Pimion (-Hobbs),F,179,57
1208,Spyros Agrotis,M,170,59
1209,"Estella ""Stella"" Agsteribbe (-Blits)",F,NA,NA
1210,Ral Alfonso Aguayo Saladin,M,189,82
1211,Norisbeth Isais Agudo Gonzlez,F,163,55
1212,Eric Agueh,M,180,72
1213,Ernesto Agero Shell,M,NA,163
1214,Albino Manuel Agero,M,NA,NA
1215,Mario Felipe Aguero Medrano,M,NA,NA
1216,Pedro Luciano Agero Ceballos,M,165,60
1217,Rubn Jos Agero,M,191,78
1218,Sergio Leonel Agero del Castillo,M,172,74
1219,"Taismary ""Tai"" Agero Leiva (-Botteghi)",F,175,70
1220,ngel Aguiar Garca,M,NA,NA
1221,Anoumou Aguiar,M,172,67
1222,Gonzalo Aguiar Martnez,M,175,62
1223,Joo Paquete Aguiar,M,NA,NA
1224,Luis M. Aguiar Donatti,M,190,90
1225,Rubn Humberto Aguiar,M,167,64
1226,Samuel Aguiar,M,NA,NA
1227,Jos Luiz Aguiar e Ramalho,M,NA,NA
1228,Barry Aguibou,M,171,51
1229,Claudio S. guila,M,191,82
1230,Judith guila Hernndez,F,192,80
1231,Alberto Martn Aguilar Surez,M,194,80
1232,Alessandra Aguilar Morn,F,165,50
1233,Andreas Aguilar,M,168,67
1234,Andrey Alberto Aguilar Komissarov,M,178,72
1235,Antonio Aguilar Chastellain,M,179,77
1236,Dario Aguilar Gonzlez,M,NA,NA
1237,Eduardo Aguilar Estrada,M,173,71
1238,"Elisabeth ""Elisa"" Aguilar Lpez",F,172,75
1239,Enrique Aguilar Zermeno,M,157,54
1240,Evelis Jazmin Aguilar Torres,F,173,64
1241,Felipe Aguilar Mendoza,M,191,72
1242,Felipe Aguilar Schler,M,170,72
1243,Fernando Aguilar Camacho,M,178,64
1244,Florencio Aguilar Mejia,M,168,62
1245,Iaki Aguilar Vicente,M,189,82
1246,Irving Jaime Aguilar Robles,M,173,64
1247,Jos Aguilar Pulsn,M,173,64
1248,Juan Aguilar,M,174,75
1249,Karel Aguilar Chacn,M,175,85
1250,Luis Enrique Aguilar Brenes,M,179,71
1251,Luis Aguilar,M,183,85
1252,Macarena Aguilar Daz,F,170,67
1253,Mariano I. Aguilar,M,NA,NA
1254,Mario David Aguilar,M,177,78
1255,Maximiliano Aguilar Salazar,M,161,70
1256,Michael Aguilar,M,178,77
1257,"Natalia Irina ""Natasha"" Aguilar Komissarova",F,163,54
1258,Domingo Omar Aguilar Cardenas,M,171,62
1259,Rafael Aguilar Morillo,M,178,74
1260,Sandra Aguilar Navarro,F,167,50
1261,Severino Aguilar Fruto,M,164,70
1262,Wendy Aguilar,F,NA,NA
1263,Yulenmis Aguilar Martnez,F,165,66
1264,Ana Carolina Aguilera,F,161,53
1265,Errol Aguilera,M,175,77
